Week;Producto;Terminal_origen;recogidas
2017-02-13;Paqueteo 3-5 Kl.;Turbaco;260
2017-02-13;Paquetes 1-2 Kl. (ME);Turbaco;389
2017-02-13;Radicación de Documentos;Turbaco;250
2017-02-13;Firma de Documentos;Yumbo;533
2017-02-13;Mensajeria;Yumbo;3330
2017-02-13;Mercancia;Yumbo;32109
2017-02-13;Mercancia Aerea;Yumbo;25
2017-02-13;Paqueteo 3-5 Kl.;Yumbo;1156
2017-02-13;Paquetes 1-2 Kl. (ME);Yumbo;2638
2017-02-13;Radicación de Documentos;Yumbo;798
2017-02-20;Firma de Documentos;Barranquilla;271
2017-02-20;Mensajeria;Barranquilla;1637
2017-02-20;Mercancia;Barranquilla;10005
2017-02-20;Mercancia Aerea;Barranquilla;4
2017-02-20;Paqueteo 3-5 Kl.;Barranquilla;922
2017-02-20;Paquetes 1-2 Kl. (ME);Barranquilla;1422
2017-02-20;Radicación de Documentos;Barranquilla;750
2017-02-20;Firma de Documentos;Bogota;1262
2017-02-20;Mensajeria;Bogota;7188
2017-02-20;Mercancia;Bogota;123113
2017-02-20;Mercancia Aerea;Bogota;309
2017-02-20;Paqueteo 3-5 Kl.;Bogota;4532
2017-02-20;Paquetes 1-2 Kl. (ME);Bogota;8146
2017-02-20;Radicación de Documentos;Bogota;1762
2017-02-20;Firma de Documentos;Bucaramanga;187
2017-02-20;Mensajeria;Bucaramanga;797
2017-02-20;Mercancia;Bucaramanga;4016
2017-02-20;Paqueteo 3-5 Kl.;Bucaramanga;342
2017-02-20;Paquetes 1-2 Kl. (ME);Bucaramanga;611
2017-02-20;Radicación de Documentos;Bucaramanga;430
2017-02-20;Firma de Documentos;Cucuta;47
2017-02-20;Mensajeria;Cucuta;171
2017-02-20;Mercancia;Cucuta;1160
2017-02-20;Paqueteo 3-5 Kl.;Cucuta;126
2017-02-20;Paquetes 1-2 Kl. (ME);Cucuta;237
2017-02-20;Radicación de Documentos;Cucuta;154
2017-02-20;Firma de Documentos;Ibague;111
2017-02-20;Mensajeria;Ibague;435
2017-02-20;Mercancia;Ibague;1943
2017-02-20;Paqueteo 3-5 Kl.;Ibague;201
2017-02-20;Paquetes 1-2 Kl. (ME);Ibague;126
2017-02-20;Radicación de Documentos;Ibague;338
2017-02-20;Firma de Documentos;Manizales;50
2017-02-20;Mensajeria;Manizales;296
2017-02-20;Mercancia;Manizales;6630
2017-02-20;Paqueteo 3-5 Kl.;Manizales;112
2017-02-20;Paquetes 1-2 Kl. (ME);Manizales;110
2017-02-20;Radicación de Documentos;Manizales;137
2017-02-20;Firma de Documentos;Medellin;1044
2017-02-20;Mensajeria;Medellin;6174
2017-02-20;Mercancia;Medellin;60089
2017-02-20;Mercancia Aerea;Medellin;27
2017-02-20;Paqueteo 3-5 Kl.;Medellin;5380
2017-02-20;Paquetes 1-2 Kl. (ME);Medellin;12064
2017-02-20;Radicación de Documentos;Medellin;980
2017-02-20;Firma de Documentos;Pasto;32
2017-02-20;Mensajeria;Pasto;270
2017-02-20;Mercancia;Pasto;731
2017-02-20;Paqueteo 3-5 Kl.;Pasto;81
2017-02-20;Paquetes 1-2 Kl. (ME);Pasto;78
2017-02-20;Radicación de Documentos;Pasto;142
2017-02-20;Firma de Documentos;Pereira;203
2017-02-20;Mensajeria;Pereira;1201
2017-02-20;Mercancia;Pereira;11086
2017-02-20;Mercancia Aerea;Pereira;2
2017-02-20;Paqueteo 3-5 Kl.;Pereira;296
2017-02-20;Paquetes 1-2 Kl. (ME);Pereira;812
2017-02-20;Radicación de Documentos;Pereira;374
2017-02-20;Firma de Documentos;Sincelejo;95
2017-02-20;Mensajeria;Sincelejo;617
2017-02-20;Mercancia;Sincelejo;1483
2017-02-20;Paqueteo 3-5 Kl.;Sincelejo;219
2017-02-20;Paquetes 1-2 Kl. (ME);Sincelejo;262
2017-02-20;Radicación de Documentos;Sincelejo;202
2017-02-20;Firma de Documentos;Turbaco;135
2017-02-20;Mensajeria;Turbaco;963
2017-02-20;Mercancia;Turbaco;3660
2017-02-20;Mercancia Aerea;Turbaco;4
2017-02-20;Paqueteo 3-5 Kl.;Turbaco;236
2017-02-20;Paquetes 1-2 Kl. (ME);Turbaco;358
2017-02-20;Radicación de Documentos;Turbaco;239
2017-02-20;Firma de Documentos;Yumbo;508
2017-02-20;Mensajeria;Yumbo;3238
2017-02-20;Mercancia;Yumbo;34803
2017-02-20;Mercancia Aerea;Yumbo;37
2017-02-20;Paqueteo 3-5 Kl.;Yumbo;1112
2017-02-20;Paquetes 1-2 Kl. (ME);Yumbo;2399
2017-02-20;Radicación de Documentos;Yumbo;747
2017-02-27;Firma de Documentos;Barranquilla;167
2017-02-27;Mensajeria;Barranquilla;1441
2017-02-27;Mercancia;Barranquilla;7724
2017-02-27;Mercancia Aerea;Barranquilla;3
2017-02-27;Paqueteo 3-5 Kl.;Barranquilla;751
2017-02-27;Paquetes 1-2 Kl. (ME);Barranquilla;1172
2017-02-27;Radicación de Documentos;Barranquilla;683
2017-02-27;Firma de Documentos;Bogota;986
2017-02-27;Mensajeria;Bogota;7586
2017-02-27;Mercancia;Bogota;118695
2017-02-27;Mercancia Aerea;Bogota;304
2017-02-27;Paqueteo 3-5 Kl.;Bogota;5640
2017-02-27;Paquetes 1-2 Kl. (ME);Bogota;7789
2017-02-27;Radicación de Documentos;Bogota;1878
2017-02-27;Firma de Documentos;Bucaramanga;205
2017-02-27;Mensajeria;Bucaramanga;914
2017-02-27;Mercancia;Bucaramanga;3817
2017-02-27;Paqueteo 3-5 Kl.;Bucaramanga;405
2017-02-27;Paquetes 1-2 Kl. (ME);Bucaramanga;589
2017-02-27;Radicación de Documentos;Bucaramanga;517
2017-02-27;Firma de Documentos;Cucuta;47
2017-02-27;Mensajeria;Cucuta;278
2017-02-27;Mercancia;Cucuta;1238
2017-02-27;Paqueteo 3-5 Kl.;Cucuta;138
2017-02-27;Paquetes 1-2 Kl. (ME);Cucuta;218
2017-02-27;Radicación de Documentos;Cucuta;124
2017-02-27;Firma de Documentos;Ibague;72
2017-02-27;Mensajeria;Ibague;372
2017-02-27;Mercancia;Ibague;1941
2017-02-27;Paqueteo 3-5 Kl.;Ibague;156
2017-02-27;Paquetes 1-2 Kl. (ME);Ibague;212
2017-02-27;Radicación de Documentos;Ibague;287
2017-02-27;Firma de Documentos;Manizales;52
2017-02-27;Mensajeria;Manizales;268
2017-02-27;Mercancia;Manizales;6586
2017-02-27;Paqueteo 3-5 Kl.;Manizales;56
2017-02-27;Paquetes 1-2 Kl. (ME);Manizales;106
2017-02-27;Radicación de Documentos;Manizales;139
2017-02-27;Firma de Documentos;Medellin;1034
2017-02-27;Mensajeria;Medellin;7266
2017-02-27;Mercancia;Medellin;62235
2017-02-27;Mercancia Aerea;Medellin;18
2017-02-27;Paqueteo 3-5 Kl.;Medellin;4746
2017-02-27;Paquetes 1-2 Kl. (ME);Medellin;11595
2017-02-27;Radicación de Documentos;Medellin;872
2017-02-27;Firma de Documentos;Pasto;29
2017-02-27;Mensajeria;Pasto;219
2017-02-27;Mercancia;Pasto;695
2017-02-27;Paqueteo 3-5 Kl.;Pasto;80
2017-02-27;Paquetes 1-2 Kl. (ME);Pasto;94
2017-02-27;Radicación de Documentos;Pasto;135
2017-02-27;Firma de Documentos;Pereira;172
2017-02-27;Mensajeria;Pereira;1343
2017-02-27;Mercancia;Pereira;11909
2017-02-27;Paqueteo 3-5 Kl.;Pereira;266
2017-02-27;Paquetes 1-2 Kl. (ME);Pereira;849
2017-02-27;Radicación de Documentos;Pereira;345
2017-02-27;Firma de Documentos;Sincelejo;78
2017-02-27;Mensajeria;Sincelejo;734
2017-02-27;Mercancia;Sincelejo;1004
2017-02-27;Paqueteo 3-5 Kl.;Sincelejo;226
2017-02-27;Paquetes 1-2 Kl. (ME);Sincelejo;276
2017-02-27;Radicación de Documentos;Sincelejo;266
2017-02-27;Firma de Documentos;Turbaco;119
2017-02-27;Mensajeria;Turbaco;892
2017-02-27;Mercancia;Turbaco;2790
2017-02-27;Paqueteo 3-5 Kl.;Turbaco;188
2017-02-27;Paquetes 1-2 Kl. (ME);Turbaco;318
2017-02-27;Radicación de Documentos;Turbaco;170
2017-02-27;Firma de Documentos;Yumbo;573
2017-02-27;Mensajeria;Yumbo;3207
2017-02-27;Mercancia;Yumbo;32973
2017-02-27;Mercancia Aerea;Yumbo;20
2017-02-27;Paqueteo 3-5 Kl.;Yumbo;1442
2017-02-27;Paquetes 1-2 Kl. (ME);Yumbo;2496
2017-02-27;Radicación de Documentos;Yumbo;726
2017-03-06;Firma de Documentos;Barranquilla;264
2017-03-06;Mensajeria;Barranquilla;2092
2017-03-06;Mercancia;Barranquilla;11807
2017-03-06;Mercancia Aerea;Barranquilla;4
2017-03-06;Paqueteo 3-5 Kl.;Barranquilla;1067
2017-03-06;Paquetes 1-2 Kl. (ME);Barranquilla;1416
2017-03-06;Radicación de Documentos;Barranquilla;804
2017-03-06;Firma de Documentos;Bogota;1505
2017-03-06;Mensajeria;Bogota;8906
2017-03-06;Mercancia;Bogota;113691
2017-03-06;Mercancia Aerea;Bogota;328
2017-03-06;Paqueteo 3-5 Kl.;Bogota;4358
2017-03-06;Paquetes 1-2 Kl. (ME);Bogota;8634
2017-03-06;Radicación de Documentos;Bogota;1656
2017-03-06;Firma de Documentos;Bucaramanga;160
2017-03-06;Mensajeria;Bucaramanga;871
2017-03-06;Mercancia;Bucaramanga;4163
2017-03-06;Paqueteo 3-5 Kl.;Bucaramanga;399
2017-03-06;Paquetes 1-2 Kl. (ME);Bucaramanga;616
2017-03-06;Radicación de Documentos;Bucaramanga;436
2017-03-06;Firma de Documentos;Cucuta;48
2017-03-06;Mensajeria;Cucuta;228
2017-03-06;Mercancia;Cucuta;1440
2017-03-06;Mercancia Aerea;Cucuta;1
2017-03-06;Paqueteo 3-5 Kl.;Cucuta;108
2017-03-06;Paquetes 1-2 Kl. (ME);Cucuta;308
2017-03-06;Radicación de Documentos;Cucuta;129
2017-03-06;Firma de Documentos;Ibague;70
2017-03-06;Mensajeria;Ibague;330
2017-03-06;Mercancia;Ibague;2261
2017-03-06;Paqueteo 3-5 Kl.;Ibague;216
2017-03-06;Paquetes 1-2 Kl. (ME);Ibague;123
2017-03-06;Radicación de Documentos;Ibague;359
2017-03-06;Firma de Documentos;Manizales;43
2017-03-06;Mensajeria;Manizales;310
2017-03-06;Mercancia;Manizales;4952
2017-03-06;Paqueteo 3-5 Kl.;Manizales;92
2017-03-06;Paquetes 1-2 Kl. (ME);Manizales;102
2017-03-06;Radicación de Documentos;Manizales;155
2017-03-06;Firma de Documentos;Medellin;1202
2017-03-06;Mensajeria;Medellin;7612
2017-03-06;Mercancia;Medellin;57460
2017-03-06;Mercancia Aerea;Medellin;16
2017-03-06;Paqueteo 3-5 Kl.;Medellin;4588
2017-03-06;Paquetes 1-2 Kl. (ME);Medellin;12123
2017-03-06;Radicación de Documentos;Medellin;1053
2017-03-06;Firma de Documentos;Pasto;35
2017-03-06;Mensajeria;Pasto;221
2017-03-06;Mercancia;Pasto;912
2017-03-06;Paqueteo 3-5 Kl.;Pasto;77
2017-03-06;Paquetes 1-2 Kl. (ME);Pasto;67
2017-03-06;Radicación de Documentos;Pasto;125
2017-03-06;Firma de Documentos;Pereira;234
2017-03-06;Mensajeria;Pereira;1187
2017-03-06;Mercancia;Pereira;10201
2017-03-06;Paqueteo 3-5 Kl.;Pereira;280
2017-03-06;Paquetes 1-2 Kl. (ME);Pereira;771
2017-03-06;Radicación de Documentos;Pereira;446
2017-03-06;Firma de Documentos;Sincelejo;84
2017-03-06;Mensajeria;Sincelejo;687
2017-03-06;Mercancia;Sincelejo;1350
2017-03-06;Paqueteo 3-5 Kl.;Sincelejo;215
2017-03-06;Paquetes 1-2 Kl. (ME);Sincelejo;281
2017-03-06;Radicación de Documentos;Sincelejo;247
2017-03-06;Firma de Documentos;Turbaco;180
2017-03-06;Mensajeria;Turbaco;1281
2017-03-06;Mercancia;Turbaco;3803
2017-03-06;Mercancia Aerea;Turbaco;3
2017-03-06;Paqueteo 3-5 Kl.;Turbaco;250
2017-03-06;Paquetes 1-2 Kl. (ME);Turbaco;339
2017-03-06;Radicación de Documentos;Turbaco;242
2017-03-06;Firma de Documentos;Yumbo;527
2017-03-06;Mensajeria;Yumbo;3285
2017-03-06;Mercancia;Yumbo;28848
2017-03-06;Mercancia Aerea;Yumbo;22
2017-03-06;Paqueteo 3-5 Kl.;Yumbo;1115
2017-03-06;Paquetes 1-2 Kl. (ME);Yumbo;2370
2017-03-06;Radicación de Documentos;Yumbo;743
2017-03-13;Firma de Documentos;Barranquilla;294
2017-03-13;Mensajeria;Barranquilla;1742
2017-03-13;Mercancia;Barranquilla;11266
2017-03-13;Mercancia Aerea;Barranquilla;1
2017-03-13;Paqueteo 3-5 Kl.;Barranquilla;980
2017-03-13;Paquetes 1-2 Kl. (ME);Barranquilla;1361
2017-03-13;Radicación de Documentos;Barranquilla;783
2017-03-13;Firma de Documentos;Bogota;1400
2017-03-13;Mensajeria;Bogota;7506
2017-03-13;Mercancia;Bogota;123446
2017-03-13;Mercancia Aerea;Bogota;265
2017-03-13;Paqueteo 3-5 Kl.;Bogota;5422
2017-03-13;Paquetes 1-2 Kl. (ME);Bogota;8377
2017-03-13;Radicación de Documentos;Bogota;1616
2017-03-13;Firma de Documentos;Bucaramanga;202
2017-03-13;Mensajeria;Bucaramanga;842
2017-03-13;Mercancia;Bucaramanga;4464
2017-03-13;Paqueteo 3-5 Kl.;Bucaramanga;424
2017-03-13;Paquetes 1-2 Kl. (ME);Bucaramanga;638
2017-03-13;Radicación de Documentos;Bucaramanga;502
2017-03-13;Firma de Documentos;Cucuta;47
2017-03-13;Mensajeria;Cucuta;193
2017-03-13;Mercancia;Cucuta;1389
2017-03-13;Paqueteo 3-5 Kl.;Cucuta;130
2017-03-13;Paquetes 1-2 Kl. (ME);Cucuta;324
2017-03-13;Radicación de Documentos;Cucuta;138
2017-03-13;Firma de Documentos;Ibague;94
2017-03-13;Mensajeria;Ibague;341
2017-03-13;Mercancia;Ibague;2355
2017-03-13;Paqueteo 3-5 Kl.;Ibague;227
2017-03-13;Paquetes 1-2 Kl. (ME);Ibague;308
2017-03-13;Radicación de Documentos;Ibague;374
2017-03-13;Firma de Documentos;Manizales;45
2017-03-13;Mensajeria;Manizales;268
2017-03-13;Mercancia;Manizales;4031
2017-03-13;Paqueteo 3-5 Kl.;Manizales;103
2017-03-13;Paquetes 1-2 Kl. (ME);Manizales;132
2017-03-13;Radicación de Documentos;Manizales;147
2017-03-13;Firma de Documentos;Medellin;1196
2017-03-13;Mensajeria;Medellin;6562
2017-03-13;Mercancia;Medellin;61843
2017-03-13;Mercancia Aerea;Medellin;15
2017-03-13;Paqueteo 3-5 Kl.;Medellin;3957
2017-03-13;Paquetes 1-2 Kl. (ME);Medellin;12023
2017-03-13;Radicación de Documentos;Medellin;954
2017-03-13;Firma de Documentos;Pasto;44
2017-03-13;Mensajeria;Pasto;214
2017-03-13;Mercancia;Pasto;767
2017-03-13;Paqueteo 3-5 Kl.;Pasto;65
2017-03-13;Paquetes 1-2 Kl. (ME);Pasto;73
2017-03-13;Radicación de Documentos;Pasto;120
2017-03-13;Firma de Documentos;Pereira;214
2017-03-13;Mensajeria;Pereira;1160
2017-03-13;Mercancia;Pereira;8337
2017-03-13;Mercancia Aerea;Pereira;2
2017-03-13;Paqueteo 3-5 Kl.;Pereira;294
2017-03-13;Paquetes 1-2 Kl. (ME);Pereira;786
2017-03-13;Radicación de Documentos;Pereira;407
2017-03-13;Firma de Documentos;Sincelejo;81
2017-03-13;Mensajeria;Sincelejo;674
2017-03-13;Mercancia;Sincelejo;1263
2017-03-13;Paqueteo 3-5 Kl.;Sincelejo;222
2017-03-13;Paquetes 1-2 Kl. (ME);Sincelejo;245
2017-03-13;Radicación de Documentos;Sincelejo;210
2017-03-13;Firma de Documentos;Turbaco;191
2017-03-13;Mensajeria;Turbaco;963
2017-03-13;Mercancia;Turbaco;10171
2017-03-13;Mercancia Aerea;Turbaco;10
2017-03-13;Paqueteo 3-5 Kl.;Turbaco;225
2017-03-13;Paquetes 1-2 Kl. (ME);Turbaco;337
2017-03-13;Radicación de Documentos;Turbaco;201
2017-03-13;Firma de Documentos;Yumbo;484
2017-03-13;Mensajeria;Yumbo;3503
2017-03-13;Mercancia;Yumbo;29202
2017-03-13;Mercancia Aerea;Yumbo;23
2017-03-13;Paqueteo 3-5 Kl.;Yumbo;1273
2017-03-13;Paquetes 1-2 Kl. (ME);Yumbo;2694
2017-03-13;Radicación de Documentos;Yumbo;778
2017-03-20;Firma de Documentos;Barranquilla;234
2017-03-20;Mensajeria;Barranquilla;1318
2017-03-20;Mercancia;Barranquilla;8209
2017-03-20;Paqueteo 3-5 Kl.;Barranquilla;828
2017-03-20;Paquetes 1-2 Kl. (ME);Barranquilla;1078
2017-03-20;Radicación de Documentos;Barranquilla;590
2017-03-20;Firma de Documentos;Bogota;1072
2017-03-20;Mensajeria;Bogota;6410
2017-03-20;Mercancia;Bogota;102638
2017-03-20;Mercancia Aerea;Bogota;191
2017-03-20;Paqueteo 3-5 Kl.;Bogota;3588
2017-03-20;Paquetes 1-2 Kl. (ME);Bogota;6676
2017-03-20;Radicación de Documentos;Bogota;1463
2017-03-20;Firma de Documentos;Bucaramanga;215
2017-03-20;Mensajeria;Bucaramanga;688
2017-03-20;Mercancia;Bucaramanga;3696
2017-03-20;Paqueteo 3-5 Kl.;Bucaramanga;389
2017-03-20;Paquetes 1-2 Kl. (ME);Bucaramanga;525
2017-03-20;Radicación de Documentos;Bucaramanga;359
2017-03-20;Firma de Documentos;Cucuta;31
2017-03-20;Mensajeria;Cucuta;150
2017-03-20;Mercancia;Cucuta;1121
2017-03-20;Paqueteo 3-5 Kl.;Cucuta;114
2017-03-20;Paquetes 1-2 Kl. (ME);Cucuta;216
2017-03-20;Radicación de Documentos;Cucuta;104
2017-03-20;Firma de Documentos;Ibague;53
2017-03-20;Mensajeria;Ibague;250
2017-03-20;Mercancia;Ibague;2139
2017-03-20;Paqueteo 3-5 Kl.;Ibague;182
2017-03-20;Paquetes 1-2 Kl. (ME);Ibague;261
2017-03-20;Radicación de Documentos;Ibague;251
2017-03-20;Firma de Documentos;Manizales;40
2017-03-20;Mensajeria;Manizales;219
2017-03-20;Mercancia;Manizales;4823
2017-03-20;Paqueteo 3-5 Kl.;Manizales;88
2017-03-20;Paquetes 1-2 Kl. (ME);Manizales;95
2017-03-20;Radicación de Documentos;Manizales;119
2017-03-20;Firma de Documentos;Medellin;854
2017-03-20;Mensajeria;Medellin;5208
2017-03-20;Mercancia;Medellin;51225
2017-03-20;Mercancia Aerea;Medellin;23
2017-03-20;Paqueteo 3-5 Kl.;Medellin;3563
2017-03-20;Paquetes 1-2 Kl. (ME);Medellin;8631
2017-03-20;Radicación de Documentos;Medellin;709
2017-03-20;Firma de Documentos;Pasto;14
2017-03-20;Mensajeria;Pasto;213
2017-03-20;Mercancia;Pasto;710
2017-03-20;Paqueteo 3-5 Kl.;Pasto;83
2017-03-20;Paquetes 1-2 Kl. (ME);Pasto;66
2017-03-20;Radicación de Documentos;Pasto;82
2017-03-20;Firma de Documentos;Pereira;184
2017-03-20;Mensajeria;Pereira;937
2017-03-20;Mercancia;Pereira;7028
2017-03-20;Mercancia Aerea;Pereira;1
2017-03-20;Paqueteo 3-5 Kl.;Pereira;235
2017-03-20;Paquetes 1-2 Kl. (ME);Pereira;625
2017-03-20;Radicación de Documentos;Pereira;360
2017-03-20;Firma de Documentos;Sincelejo;58
2017-03-20;Mensajeria;Sincelejo;536
2017-03-20;Mercancia;Sincelejo;1054
2017-03-20;Paqueteo 3-5 Kl.;Sincelejo;191
2017-03-20;Paquetes 1-2 Kl. (ME);Sincelejo;236
2017-03-20;Radicación de Documentos;Sincelejo;147
2017-03-20;Firma de Documentos;Turbaco;133
2017-03-20;Mensajeria;Turbaco;814
2017-03-20;Mercancia;Turbaco;3152
2017-03-20;Mercancia Aerea;Turbaco;4
2017-03-20;Paqueteo 3-5 Kl.;Turbaco;222
2017-03-20;Paquetes 1-2 Kl. (ME);Turbaco;292
2017-03-20;Radicación de Documentos;Turbaco;191
2017-03-20;Firma de Documentos;Yumbo;402
2017-03-20;Mensajeria;Yumbo;2764
2017-03-20;Mercancia;Yumbo;24336
2017-03-20;Mercancia Aerea;Yumbo;26
2017-03-20;Paqueteo 3-5 Kl.;Yumbo;1137
2017-03-20;Paquetes 1-2 Kl. (ME);Yumbo;2131
2017-03-20;Radicación de Documentos;Yumbo;691
2017-03-27;Firma de Documentos;Barranquilla;215
2017-03-27;Mensajeria;Barranquilla;1604
2017-03-27;Mercancia;Barranquilla;9804
2017-03-27;Mercancia Aerea;Barranquilla;15
2017-03-27;Paqueteo 3-5 Kl.;Barranquilla;903
2017-03-27;Paquetes 1-2 Kl. (ME);Barranquilla;1630
2017-03-27;Radicación de Documentos;Barranquilla;646
2017-03-27;Firma de Documentos;Bogota;1014
2017-03-27;Mensajeria;Bogota;7176
2017-03-27;Mercancia;Bogota;122580
2017-03-27;Mercancia Aerea;Bogota;323
2017-03-27;Paqueteo 3-5 Kl.;Bogota;4137
2017-03-27;Paquetes 1-2 Kl. (ME);Bogota;7722
2017-03-27;Radicación de Documentos;Bogota;1969
2017-03-27;Firma de Documentos;Bucaramanga;299
2017-03-27;Mensajeria;Bucaramanga;874
2017-03-27;Mercancia;Bucaramanga;4339
2017-03-27;Mercancia Aerea;Bucaramanga;1
2017-03-27;Paqueteo 3-5 Kl.;Bucaramanga;428
2017-03-27;Paquetes 1-2 Kl. (ME);Bucaramanga;593
2017-03-27;Radicación de Documentos;Bucaramanga;512
2017-03-27;Firma de Documentos;Cucuta;48
2017-03-27;Mensajeria;Cucuta;236
2017-03-27;Mercancia;Cucuta;1092
2017-03-27;Paqueteo 3-5 Kl.;Cucuta;125
2017-03-27;Paquetes 1-2 Kl. (ME);Cucuta;277
2017-03-27;Radicación de Documentos;Cucuta;153
2017-03-27;Firma de Documentos;Ibague;80
2017-03-27;Mensajeria;Ibague;286
2017-03-27;Mercancia;Ibague;2357
2017-03-27;Paqueteo 3-5 Kl.;Ibague;234
2017-03-27;Paquetes 1-2 Kl. (ME);Ibague;244
2017-03-27;Radicación de Documentos;Ibague;373
2017-03-27;Firma de Documentos;Manizales;77
2017-03-27;Mensajeria;Manizales;219
2017-03-27;Mercancia;Manizales;4212
2017-03-27;Paqueteo 3-5 Kl.;Manizales;89
2017-03-27;Paquetes 1-2 Kl. (ME);Manizales;120
2017-03-27;Radicación de Documentos;Manizales;110
2017-03-27;Firma de Documentos;Medellin;936
2017-03-27;Mensajeria;Medellin;6597
2017-03-27;Mercancia;Medellin;61778
2017-03-27;Mercancia Aerea;Medellin;25
2017-03-27;Paqueteo 3-5 Kl.;Medellin;3844
2017-03-27;Paquetes 1-2 Kl. (ME);Medellin;11252
2017-03-27;Radicación de Documentos;Medellin;933
2017-03-27;Firma de Documentos;Pasto;26
2017-03-27;Mensajeria;Pasto;220
2017-03-27;Mercancia;Pasto;713
2017-03-27;Paqueteo 3-5 Kl.;Pasto;84
2017-03-27;Paquetes 1-2 Kl. (ME);Pasto;93
2017-03-27;Radicación de Documentos;Pasto;113
2017-03-27;Firma de Documentos;Pereira;164
2017-03-27;Mensajeria;Pereira;1097
2017-03-27;Mercancia;Pereira;8509
2017-03-27;Paqueteo 3-5 Kl.;Pereira;308
2017-03-27;Paquetes 1-2 Kl. (ME);Pereira;650
2017-03-27;Radicación de Documentos;Pereira;443
2017-03-27;Firma de Documentos;Sincelejo;92
2017-03-27;Mensajeria;Sincelejo;697
2017-03-27;Mercancia;Sincelejo;1506
2017-03-27;Paqueteo 3-5 Kl.;Sincelejo;241
2017-03-27;Paquetes 1-2 Kl. (ME);Sincelejo;279
2017-03-27;Radicación de Documentos;Sincelejo;265
2017-03-27;Firma de Documentos;Turbaco;130
2017-03-27;Mensajeria;Turbaco;892
2017-03-27;Mercancia;Turbaco;3954
2017-03-27;Mercancia Aerea;Turbaco;2
2017-03-27;Paqueteo 3-5 Kl.;Turbaco;208
2017-03-27;Paquetes 1-2 Kl. (ME);Turbaco;339
2017-03-27;Radicación de Documentos;Turbaco;177
2017-03-27;Firma de Documentos;Yumbo;444
2017-03-27;Mensajeria;Yumbo;3017
2017-03-27;Mercancia;Yumbo;30273
2017-03-27;Mercancia Aerea;Yumbo;38
2017-03-27;Paqueteo 3-5 Kl.;Yumbo;1226
2017-03-27;Paquetes 1-2 Kl. (ME);Yumbo;2313
2017-03-27;Radicación de Documentos;Yumbo;729
2017-04-03;Firma de Documentos;Barranquilla;243
2017-04-03;Mensajeria;Barranquilla;1835
2017-04-03;Mercancia;Barranquilla;11118
2017-04-03;Mercancia Aerea;Barranquilla;13
2017-04-03;Paqueteo 3-5 Kl.;Barranquilla;1324
2017-04-03;Paquetes 1-2 Kl. (ME);Barranquilla;1597
2017-04-03;Radicación de Documentos;Barranquilla;753
2017-04-03;Firma de Documentos;Bogota;1602
2017-04-03;Mensajeria;Bogota;8343
2017-04-03;Mercancia;Bogota;121292
2017-04-03;Mercancia Aerea;Bogota;319
2017-04-03;Paqueteo 3-5 Kl.;Bogota;4201
2017-04-03;Paquetes 1-2 Kl. (ME);Bogota;7335
2017-04-03;Radicación de Documentos;Bogota;1976
2017-04-03;Firma de Documentos;Bucaramanga;200
2017-04-03;Mensajeria;Bucaramanga;869
2017-04-03;Mercancia;Bucaramanga;4953
2017-04-03;Mercancia Aerea;Bucaramanga;3
2017-04-03;Paqueteo 3-5 Kl.;Bucaramanga;450
2017-04-03;Paquetes 1-2 Kl. (ME);Bucaramanga;756
2017-04-03;Radicación de Documentos;Bucaramanga;461
2017-04-03;Firma de Documentos;Cucuta;39
2017-04-03;Mensajeria;Cucuta;266
2017-04-03;Mercancia;Cucuta;1082
2017-04-03;Paqueteo 3-5 Kl.;Cucuta;127
2017-04-03;Paquetes 1-2 Kl. (ME);Cucuta;307
2017-04-03;Radicación de Documentos;Cucuta;135
2017-04-03;Firma de Documentos;Ibague;108
2017-04-03;Mensajeria;Ibague;338
2017-04-03;Mercancia;Ibague;2525
2017-04-03;Paqueteo 3-5 Kl.;Ibague;298
2017-04-03;Paquetes 1-2 Kl. (ME);Ibague;302
2017-04-03;Radicación de Documentos;Ibague;343
2017-04-03;Firma de Documentos;Manizales;58
2017-04-03;Mensajeria;Manizales;247
2017-04-03;Mercancia;Manizales;4658
2017-04-03;Paqueteo 3-5 Kl.;Manizales;56
2017-04-03;Paquetes 1-2 Kl. (ME);Manizales;127
2017-04-03;Radicación de Documentos;Manizales;138
2017-04-03;Firma de Documentos;Medellin;1295
2017-04-03;Mensajeria;Medellin;7873
2017-04-03;Mercancia;Medellin;65655
2017-04-03;Mercancia Aerea;Medellin;27
2017-04-03;Paqueteo 3-5 Kl.;Medellin;4036
2017-04-03;Paquetes 1-2 Kl. (ME);Medellin;11479
2017-04-03;Radicación de Documentos;Medellin;979
2017-04-03;Firma de Documentos;Pasto;29
2017-04-03;Mensajeria;Pasto;337
2017-04-03;Mercancia;Pasto;887
2017-04-03;Paqueteo 3-5 Kl.;Pasto;65
2017-04-03;Paquetes 1-2 Kl. (ME);Pasto;82
