Week;Producto;Terminal_origen;recogidas
2021-05-24;Mercancia;Medellin;51695
2021-05-24;Mercancia Aerea;Medellin;39
2021-05-24;Paqueteo 3-5 Kl.;Medellin;10768
2021-05-24;Paquetes 1-2 Kl. (ME);Medellin;58053
2021-05-24;Radicación de Documentos;Medellin;885
2021-05-24;Mensajeria;Neiva;88
2021-05-24;Mercancia;Neiva;475
2021-05-24;Paqueteo 3-5 Kl.;Neiva;163
2021-05-24;Paquetes 1-2 Kl. (ME);Neiva;458
2021-05-24;Radicación de Documentos;Neiva;77
2021-05-24;Mensajeria;Pasto;1
2021-05-24;Mercancia;Pasto;58
2021-05-24;Paqueteo 3-5 Kl.;Pasto;17
2021-05-24;Paquetes 1-2 Kl. (ME);Pasto;116
2021-05-24;Firma de Documentos;Pereira;5
2021-05-24;Mensajeria;Pereira;505
2021-05-24;Mercancia;Pereira;7841
2021-05-24;Paqueteo 3-5 Kl.;Pereira;760
2021-05-24;Paquetes 1-2 Kl. (ME);Pereira;2804
2021-05-24;Radicación de Documentos;Pereira;506
2021-05-24;Mercancia;Sin Terminal;6
2021-05-24;Paqueteo 3-5 Kl.;Sin Terminal;1
2021-05-24;Paquetes 1-2 Kl. (ME);Sin Terminal;3
2021-05-24;Firma de Documentos;Sincelejo;6
2021-05-24;Mensajeria;Sincelejo;422
2021-05-24;Mercancia;Sincelejo;1173
2021-05-24;Paqueteo 3-5 Kl.;Sincelejo;375
2021-05-24;Paquetes 1-2 Kl. (ME);Sincelejo;2073
2021-05-24;Radicación de Documentos;Sincelejo;201
2021-05-24;Firma de Documentos;Turbaco;9
2021-05-24;Mensajeria;Turbaco;328
2021-05-24;Mercancia;Turbaco;6771
2021-05-24;Mercancia Aerea;Turbaco;1
2021-05-24;Paqueteo 3-5 Kl.;Turbaco;573
2021-05-24;Paquetes 1-2 Kl. (ME);Turbaco;2114
2021-05-24;Radicación de Documentos;Turbaco;163
2021-05-24;Firma de Documentos;Yumbo;17
2021-05-24;Mensajeria;Yumbo;959
2021-05-24;Mercancia;Yumbo;36676
2021-05-24;Mercancia Aerea;Yumbo;3
2021-05-24;Paqueteo 3-5 Kl.;Yumbo;3812
2021-05-24;Paquetes 1-2 Kl. (ME);Yumbo;15759
2021-05-24;Radicación de Documentos;Yumbo;870
2021-05-17;Firma de Documentos;Barranquilla;6
2021-05-17;Mensajeria;Barranquilla;870
2021-05-17;Mercancia;Barranquilla;9036
2021-05-17;Mercancia Aerea;Barranquilla;1
2021-05-17;Paqueteo 3-5 Kl.;Barranquilla;1706
2021-05-17;Paquetes 1-2 Kl. (ME);Barranquilla;7619
2021-05-17;Radicación de Documentos;Barranquilla;347
2021-05-17;Firma de Documentos;Bogota;63
2021-05-17;Mensajeria;Bogota;5847
2021-05-17;Mercancia;Bogota;89938
2021-05-17;Mercancia Aerea;Bogota;81
2021-05-17;Paqueteo 3-5 Kl.;Bogota;17758
2021-05-17;Paquetes 1-2 Kl. (ME);Bogota;60787
2021-05-17;Radicación de Documentos;Bogota;1381
2021-05-17;Mensajeria;Bosconia;75
2021-05-17;Mercancia;Bosconia;300
2021-05-17;Paqueteo 3-5 Kl.;Bosconia;108
2021-05-17;Paquetes 1-2 Kl. (ME);Bosconia;298
2021-05-17;Radicación de Documentos;Bosconia;69
2021-05-17;Mensajeria;Bucaramanga;329
2021-05-17;Mercancia;Bucaramanga;3391
2021-05-17;Paqueteo 3-5 Kl.;Bucaramanga;1079
2021-05-17;Paquetes 1-2 Kl. (ME);Bucaramanga;3439
2021-05-17;Radicación de Documentos;Bucaramanga;545
2021-05-17;Mensajeria;Cienaga;67
2021-05-17;Mercancia;Cienaga;378
2021-05-17;Mercancia Aerea;Cienaga;1
2021-05-17;Paqueteo 3-5 Kl.;Cienaga;142
2021-05-17;Paquetes 1-2 Kl. (ME);Cienaga;474
2021-05-17;Radicación de Documentos;Cienaga;72
2021-05-17;Firma de Documentos;Cucuta;4
2021-05-17;Mensajeria;Cucuta;94
2021-05-17;Mercancia;Cucuta;1341
2021-05-17;Paqueteo 3-5 Kl.;Cucuta;3224
2021-05-17;Paquetes 1-2 Kl. (ME);Cucuta;1979
2021-05-17;Radicación de Documentos;Cucuta;208
2021-05-17;Mensajeria;Ibague;73
2021-05-17;Mercancia;Ibague;912
2021-05-17;Mercancia Aerea;Ibague;1
2021-05-17;Paqueteo 3-5 Kl.;Ibague;167
2021-05-17;Paquetes 1-2 Kl. (ME);Ibague;570
2021-05-17;Radicación de Documentos;Ibague;145
2021-05-17;Firma de Documentos;Manizales;1
2021-05-17;Mensajeria;Manizales;131
2021-05-17;Mercancia;Manizales;2946
2021-05-17;Mercancia Aerea;Manizales;1
2021-05-17;Paqueteo 3-5 Kl.;Manizales;173
2021-05-17;Paquetes 1-2 Kl. (ME);Manizales;752
2021-05-17;Radicación de Documentos;Manizales;161
2021-05-17;Firma de Documentos;Medellin;69
2021-05-17;Mensajeria;Medellin;2552
2021-05-17;Mercancia;Medellin;47886
2021-05-17;Mercancia Aerea;Medellin;29
2021-05-17;Paqueteo 3-5 Kl.;Medellin;9279
2021-05-17;Paquetes 1-2 Kl. (ME);Medellin;57954
2021-05-17;Radicación de Documentos;Medellin;1030
2021-05-17;Firma de Documentos;Neiva;1
2021-05-17;Mensajeria;Neiva;72
2021-05-17;Mercancia;Neiva;900
2021-05-17;Paqueteo 3-5 Kl.;Neiva;104
2021-05-17;Paquetes 1-2 Kl. (ME);Neiva;286
2021-05-17;Radicación de Documentos;Neiva;133
2021-05-17;Mensajeria;Pasto;19
2021-05-17;Mercancia;Pasto;20
2021-05-17;Paqueteo 3-5 Kl.;Pasto;18
2021-05-17;Paquetes 1-2 Kl. (ME);Pasto;98
2021-05-17;Firma de Documentos;Pereira;13
2021-05-17;Mensajeria;Pereira;380
2021-05-17;Mercancia;Pereira;6333
2021-05-17;Paqueteo 3-5 Kl.;Pereira;462
2021-05-17;Paquetes 1-2 Kl. (ME);Pereira;2281
2021-05-17;Radicación de Documentos;Pereira;395
2021-05-17;Paquetes 1-2 Kl. (ME);Sin Terminal;2
2021-05-17;Firma de Documentos;Sincelejo;9
2021-05-17;Mensajeria;Sincelejo;303
2021-05-17;Mercancia;Sincelejo;1015
2021-05-17;Paqueteo 3-5 Kl.;Sincelejo;327
2021-05-17;Paquetes 1-2 Kl. (ME);Sincelejo;1605
2021-05-17;Radicación de Documentos;Sincelejo;214
2021-05-17;Firma de Documentos;Turbaco;5
2021-05-17;Mensajeria;Turbaco;276
2021-05-17;Mercancia;Turbaco;7154
2021-05-17;Mercancia Aerea;Turbaco;6
2021-05-17;Paqueteo 3-5 Kl.;Turbaco;433
2021-05-17;Paquetes 1-2 Kl. (ME);Turbaco;1676
2021-05-17;Radicación de Documentos;Turbaco;171
2021-05-17;Firma de Documentos;Yumbo;35
2021-05-17;Mensajeria;Yumbo;846
2021-05-17;Mercancia;Yumbo;22070
2021-05-17;Mercancia Aerea;Yumbo;4
2021-05-17;Paqueteo 3-5 Kl.;Yumbo;3715
2021-05-17;Paquetes 1-2 Kl. (ME);Yumbo;16170
2021-05-17;Radicación de Documentos;Yumbo;320
2021-05-10;Firma de Documentos;Barranquilla;9
2021-05-10;Mensajeria;Barranquilla;545
2021-05-10;Mercancia;Barranquilla;10597
2021-05-10;Mercancia Aerea;Barranquilla;1
2021-05-10;Paqueteo 3-5 Kl.;Barranquilla;1999
2021-05-10;Paquetes 1-2 Kl. (ME);Barranquilla;7980
2021-05-10;Radicación de Documentos;Barranquilla;423
2021-05-10;Firma de Documentos;Bogota;60
2021-05-10;Mensajeria;Bogota;5586
2021-05-10;Mercancia;Bogota;83164
2021-05-10;Mercancia Aerea;Bogota;128
2021-05-10;Paqueteo 3-5 Kl.;Bogota;19676
2021-05-10;Paquetes 1-2 Kl. (ME);Bogota;59826
2021-05-10;Radicación de Documentos;Bogota;897
2021-05-10;Firma de Documentos;Bosconia;1
2021-05-10;Mensajeria;Bosconia;71
2021-05-10;Mercancia;Bosconia;338
2021-05-10;Paqueteo 3-5 Kl.;Bosconia;162
2021-05-10;Paquetes 1-2 Kl. (ME);Bosconia;503
2021-05-10;Radicación de Documentos;Bosconia;92
2021-05-10;Firma de Documentos;Bucaramanga;2
2021-05-10;Mensajeria;Bucaramanga;340
2021-05-10;Mercancia;Bucaramanga;3967
2021-05-10;Paqueteo 3-5 Kl.;Bucaramanga;1105
2021-05-10;Paquetes 1-2 Kl. (ME);Bucaramanga;3372
2021-05-10;Radicación de Documentos;Bucaramanga;467
2021-05-10;Firma de Documentos;Cienaga;1
2021-05-10;Mensajeria;Cienaga;83
2021-05-10;Mercancia;Cienaga;408
2021-05-10;Paqueteo 3-5 Kl.;Cienaga;224
2021-05-10;Paquetes 1-2 Kl. (ME);Cienaga;607
2021-05-10;Radicación de Documentos;Cienaga;116
2021-05-10;Firma de Documentos;Cucuta;11
2021-05-10;Mensajeria;Cucuta;79
2021-05-10;Mercancia;Cucuta;1343
2021-05-10;Mercancia Aerea;Cucuta;2
2021-05-10;Paqueteo 3-5 Kl.;Cucuta;2930
2021-05-10;Paquetes 1-2 Kl. (ME);Cucuta;1708
2021-05-10;Radicación de Documentos;Cucuta;193
2021-05-10;Mensajeria;Ibague;86
2021-05-10;Mercancia;Ibague;929
2021-05-10;Mercancia Aerea;Ibague;2
2021-05-10;Paqueteo 3-5 Kl.;Ibague;261
2021-05-10;Paquetes 1-2 Kl. (ME);Ibague;579
2021-05-10;Radicación de Documentos;Ibague;161
2021-05-10;Firma de Documentos;Manizales;1
2021-05-10;Mensajeria;Manizales;125
2021-05-10;Mercancia;Manizales;2140
2021-05-10;Paqueteo 3-5 Kl.;Manizales;187
2021-05-10;Paquetes 1-2 Kl. (ME);Manizales;788
2021-05-10;Radicación de Documentos;Manizales;118
2021-05-10;Firma de Documentos;Medellin;50
2021-05-10;Mensajeria;Medellin;2699
2021-05-10;Mercancia;Medellin;43061
2021-05-10;Mercancia Aerea;Medellin;33
2021-05-10;Paqueteo 3-5 Kl.;Medellin;10754
2021-05-10;Paquetes 1-2 Kl. (ME);Medellin;53200
2021-05-10;Radicación de Documentos;Medellin;743
2021-05-10;Mensajeria;Neiva;91
2021-05-10;Mercancia;Neiva;344
2021-05-10;Paqueteo 3-5 Kl.;Neiva;156
2021-05-10;Paquetes 1-2 Kl. (ME);Neiva;375
2021-05-10;Radicación de Documentos;Neiva;36
2021-05-10;Mensajeria;Pasto;36
2021-05-10;Mercancia;Pasto;98
2021-05-10;Paqueteo 3-5 Kl.;Pasto;22
2021-05-10;Paquetes 1-2 Kl. (ME);Pasto;107
2021-05-10;Mensajeria;Pereira;287
2021-05-10;Mercancia;Pereira;4372
2021-05-10;Mercancia Aerea;Pereira;3
2021-05-10;Paqueteo 3-5 Kl.;Pereira;464
2021-05-10;Paquetes 1-2 Kl. (ME);Pereira;1971
2021-05-10;Radicación de Documentos;Pereira;38
2021-05-10;Mensajeria;Sin Terminal;1
2021-05-10;Paquetes 1-2 Kl. (ME);Sin Terminal;1
2021-05-10;Firma de Documentos;Sincelejo;10
2021-05-10;Mensajeria;Sincelejo;328
2021-05-10;Mercancia;Sincelejo;1167
2021-05-10;Paqueteo 3-5 Kl.;Sincelejo;414
2021-05-10;Paquetes 1-2 Kl. (ME);Sincelejo;2169
2021-05-10;Radicación de Documentos;Sincelejo;206
2021-05-10;Firma de Documentos;Turbaco;9
2021-05-10;Mensajeria;Turbaco;313
2021-05-10;Mercancia;Turbaco;14631
2021-05-10;Mercancia Aerea;Turbaco;9
2021-05-10;Paqueteo 3-5 Kl.;Turbaco;591
2021-05-10;Paquetes 1-2 Kl. (ME);Turbaco;1788
2021-05-10;Radicación de Documentos;Turbaco;176
2021-05-10;Firma de Documentos;Yumbo;14
2021-05-10;Mensajeria;Yumbo;468
2021-05-10;Mercancia;Yumbo;10293
2021-05-10;Mercancia Aerea;Yumbo;3
2021-05-10;Paqueteo 3-5 Kl.;Yumbo;2655
2021-05-10;Paquetes 1-2 Kl. (ME);Yumbo;10469
2021-05-10;Radicación de Documentos;Yumbo;299
2021-05-03;Firma de Documentos;Barranquilla;9
2021-05-03;Mensajeria;Barranquilla;495
2021-05-03;Mercancia;Barranquilla;9700
2021-05-03;Mercancia Aerea;Barranquilla;2
2021-05-03;Paqueteo 3-5 Kl.;Barranquilla;2159
2021-05-03;Paquetes 1-2 Kl. (ME);Barranquilla;8709
2021-05-03;Radicación de Documentos;Barranquilla;194
2021-05-03;Firma de Documentos;Bogota;74
2021-05-03;Mensajeria;Bogota;5296
2021-05-03;Mercancia;Bogota;77080
2021-05-03;Mercancia Aerea;Bogota;58
2021-05-03;Paqueteo 3-5 Kl.;Bogota;21155
2021-05-03;Paquetes 1-2 Kl. (ME);Bogota;61537
2021-05-03;Radicación de Documentos;Bogota;402
2021-05-03;Firma de Documentos;Bosconia;1
2021-05-03;Mensajeria;Bosconia;83
2021-05-03;Mercancia;Bosconia;317
2021-05-03;Paqueteo 3-5 Kl.;Bosconia;107
2021-05-03;Paquetes 1-2 Kl. (ME);Bosconia;370
2021-05-03;Radicación de Documentos;Bosconia;45
2021-05-03;Firma de Documentos;Bucaramanga;1
2021-05-03;Mensajeria;Bucaramanga;420
2021-05-03;Mercancia;Bucaramanga;2946
2021-05-03;Paqueteo 3-5 Kl.;Bucaramanga;1122
2021-05-03;Paquetes 1-2 Kl. (ME);Bucaramanga;3852
2021-05-03;Radicación de Documentos;Bucaramanga;249
2021-05-03;Firma de Documentos;Cienaga;7
2021-05-03;Mensajeria;Cienaga;102
2021-05-03;Mercancia;Cienaga;367
2021-05-03;Paqueteo 3-5 Kl.;Cienaga;191
2021-05-03;Paquetes 1-2 Kl. (ME);Cienaga;564
2021-05-03;Radicación de Documentos;Cienaga;52
2021-05-03;Firma de Documentos;Cucuta;10
2021-05-03;Mensajeria;Cucuta;129
2021-05-03;Mercancia;Cucuta;1615
2021-05-03;Mercancia Aerea;Cucuta;1
2021-05-03;Paqueteo 3-5 Kl.;Cucuta;3249
2021-05-03;Paquetes 1-2 Kl. (ME);Cucuta;2241
2021-05-03;Radicación de Documentos;Cucuta;80
2021-05-03;Mensajeria;Ibague;59
2021-05-03;Mercancia;Ibague;698
2021-05-03;Mercancia Aerea;Ibague;1
2021-05-03;Paqueteo 3-5 Kl.;Ibague;265
2021-05-03;Paquetes 1-2 Kl. (ME);Ibague;634
2021-05-03;Radicación de Documentos;Ibague;32
2021-05-03;Firma de Documentos;Manizales;3
2021-05-03;Mensajeria;Manizales;121
2021-05-03;Mercancia;Manizales;2329
2021-05-03;Paqueteo 3-5 Kl.;Manizales;146
2021-05-03;Paquetes 1-2 Kl. (ME);Manizales;626
2021-05-03;Radicación de Documentos;Manizales;46
2021-05-03;Firma de Documentos;Medellin;82
2021-05-03;Mensajeria;Medellin;2742
2021-05-03;Mercancia;Medellin;47197
2021-05-03;Mercancia Aerea;Medellin;15
2021-05-03;Paqueteo 3-5 Kl.;Medellin;12449
2021-05-03;Paquetes 1-2 Kl. (ME);Medellin;69890
2021-05-03;Radicación de Documentos;Medellin;389
2021-05-03;Mensajeria;Neiva;76
2021-05-03;Mercancia;Neiva;192
2021-05-03;Paqueteo 3-5 Kl.;Neiva;143
2021-05-03;Paquetes 1-2 Kl. (ME);Neiva;225
2021-05-03;Radicación de Documentos;Neiva;13
2021-05-03;Mensajeria;Pasto;36
2021-05-03;Mercancia;Pasto;158
2021-05-03;Paqueteo 3-5 Kl.;Pasto;45
2021-05-03;Paquetes 1-2 Kl. (ME);Pasto;163
2021-05-03;Radicación de Documentos;Pasto;5
2021-05-03;Firma de Documentos;Pereira;1
2021-05-03;Mensajeria;Pereira;368
2021-05-03;Mercancia;Pereira;3481
2021-05-03;Paqueteo 3-5 Kl.;Pereira;612
2021-05-03;Paquetes 1-2 Kl. (ME);Pereira;2447
2021-05-03;Radicación de Documentos;Pereira;65
2021-05-03;Paquetes 1-2 Kl. (ME);Sin Terminal;1
2021-05-03;Firma de Documentos;Sincelejo;13
2021-05-03;Mensajeria;Sincelejo;369
2021-05-03;Mercancia;Sincelejo;1002
2021-05-03;Paqueteo 3-5 Kl.;Sincelejo;433
2021-05-03;Paquetes 1-2 Kl. (ME);Sincelejo;2462
2021-05-03;Radicación de Documentos;Sincelejo;129
2021-05-03;Firma de Documentos;Turbaco;5
2021-05-03;Mensajeria;Turbaco;313
2021-05-03;Mercancia;Turbaco;4954
2021-05-03;Paqueteo 3-5 Kl.;Turbaco;495
2021-05-03;Paquetes 1-2 Kl. (ME);Turbaco;1985
2021-05-03;Radicación de Documentos;Turbaco;120
2021-05-03;Firma de Documentos;Yumbo;6
2021-05-03;Mensajeria;Yumbo;619
2021-05-03;Mercancia;Yumbo;7896
2021-05-03;Mercancia Aerea;Yumbo;1
2021-05-03;Paqueteo 3-5 Kl.;Yumbo;2111
2021-05-03;Paquetes 1-2 Kl. (ME);Yumbo;8241
2021-05-03;Radicación de Documentos;Yumbo;28
2021-04-26;Firma de Documentos;Barranquilla;9
2021-04-26;Mensajeria;Barranquilla;703
2021-04-26;Mercancia;Barranquilla;9347
2021-04-26;Mercancia Aerea;Barranquilla;11
2021-04-26;Paqueteo 3-5 Kl.;Barranquilla;2123
2021-04-26;Paquetes 1-2 Kl. (ME);Barranquilla;9270
2021-04-26;Radicación de Documentos;Barranquilla;359
2021-04-26;Firma de Documentos;Bogota;54
2021-04-26;Mensajeria;Bogota;6639
2021-04-26;Mercancia;Bogota;84578
2021-04-26;Mercancia Aerea;Bogota;155
2021-04-26;Paqueteo 3-5 Kl.;Bogota;21137
2021-04-26;Paquetes 1-2 Kl. (ME);Bogota;64596
2021-04-26;Radicación de Documentos;Bogota;899
2021-04-26;Firma de Documentos;Bosconia;1
2021-04-26;Mensajeria;Bosconia;101
2021-04-26;Mercancia;Bosconia;409
2021-04-26;Paqueteo 3-5 Kl.;Bosconia;125
2021-04-26;Paquetes 1-2 Kl. (ME);Bosconia;614
2021-04-26;Radicación de Documentos;Bosconia;66
2021-04-26;Mensajeria;Bucaramanga;422
2021-04-26;Mercancia;Bucaramanga;3329
2021-04-26;Mercancia Aerea;Bucaramanga;1
2021-04-26;Paqueteo 3-5 Kl.;Bucaramanga;929
2021-04-26;Paquetes 1-2 Kl. (ME);Bucaramanga;4023
2021-04-26;Radicación de Documentos;Bucaramanga;327
2021-04-26;Mensajeria;Cienaga;85
2021-04-26;Mercancia;Cienaga;464
2021-04-26;Paqueteo 3-5 Kl.;Cienaga;168
2021-04-26;Paquetes 1-2 Kl. (ME);Cienaga;537
2021-04-26;Radicación de Documentos;Cienaga;75
2021-04-26;Firma de Documentos;Cucuta;2
2021-04-26;Mensajeria;Cucuta;88
2021-04-26;Mercancia;Cucuta;1689
2021-04-26;Mercancia Aerea;Cucuta;1
2021-04-26;Paqueteo 3-5 Kl.;Cucuta;4218
2021-04-26;Paquetes 1-2 Kl. (ME);Cucuta;2561
2021-04-26;Radicación de Documentos;Cucuta;125
2021-04-26;Mensajeria;Ibague;87
2021-04-26;Mercancia;Ibague;881
2021-04-26;Paqueteo 3-5 Kl.;Ibague;256
2021-04-26;Paquetes 1-2 Kl. (ME);Ibague;690
2021-04-26;Radicación de Documentos;Ibague;103
2021-04-26;Firma de Documentos;Manizales;1
2021-04-26;Mensajeria;Manizales;121
2021-04-26;Mercancia;Manizales;2299
2021-04-26;Mercancia Aerea;Manizales;2
2021-04-26;Paqueteo 3-5 Kl.;Manizales;182
2021-04-26;Paquetes 1-2 Kl. (ME);Manizales;815
2021-04-26;Radicación de Documentos;Manizales;97
2021-04-26;Firma de Documentos;Medellin;85
2021-04-26;Mensajeria;Medellin;2794
2021-04-26;Mercancia;Medellin;45774
2021-04-26;Mercancia Aerea;Medellin;47
2021-04-26;Paqueteo 3-5 Kl.;Medellin;11721
2021-04-26;Paquetes 1-2 Kl. (ME);Medellin;65417
2021-04-26;Radicación de Documentos;Medellin;583
2021-04-26;Mensajeria;Neiva;128
2021-04-26;Mercancia;Neiva;700
2021-04-26;Paqueteo 3-5 Kl.;Neiva;245
2021-04-26;Paquetes 1-2 Kl. (ME);Neiva;570
2021-04-26;Radicación de Documentos;Neiva;102
2021-04-26;Mensajeria;Pasto;98
2021-04-26;Mercancia;Pasto;584
2021-04-26;Paqueteo 3-5 Kl.;Pasto;130
2021-04-26;Paquetes 1-2 Kl. (ME);Pasto;660
2021-04-26;Radicación de Documentos;Pasto;117
2021-04-26;Firma de Documentos;Pereira;1
2021-04-26;Mensajeria;Pereira;506
2021-04-26;Mercancia;Pereira;5588
2021-04-26;Mercancia Aerea;Pereira;1
2021-04-26;Paqueteo 3-5 Kl.;Pereira;551
2021-04-26;Paquetes 1-2 Kl. (ME);Pereira;2658
2021-04-26;Radicación de Documentos;Pereira;208
2021-04-26;Mercancia;Sin Terminal;1
2021-04-26;Paquetes 1-2 Kl. (ME);Sin Terminal;2
2021-04-26;Firma de Documentos;Sincelejo;7
2021-04-26;Mensajeria;Sincelejo;363
2021-04-26;Mercancia;Sincelejo;1270
2021-04-26;Mercancia Aerea;Sincelejo;1
2021-04-26;Paqueteo 3-5 Kl.;Sincelejo;374
2021-04-26;Paquetes 1-2 Kl. (ME);Sincelejo;2046
2021-04-26;Radicación de Documentos;Sincelejo;149
2021-04-26;Firma de Documentos;Turbaco;36
2021-04-26;Mensajeria;Turbaco;332
2021-04-26;Mercancia;Turbaco;7562
2021-04-26;Mercancia Aerea;Turbaco;1
2021-04-26;Paqueteo 3-5 Kl.;Turbaco;483
2021-04-26;Paquetes 1-2 Kl. (ME);Turbaco;1834
2021-04-26;Radicación de Documentos;Turbaco;149
2021-04-26;Firma de Documentos;Yumbo;18
2021-04-26;Mensajeria;Yumbo;865
2021-04-26;Mercancia;Yumbo;10897
2021-04-26;Mercancia Aerea;Yumbo;4
2021-04-26;Paqueteo 3-5 Kl.;Yumbo;2707
2021-04-26;Paquetes 1-2 Kl. (ME);Yumbo;13070
2021-04-26;Radicación de Documentos;Yumbo;396
2021-04-19;Firma de Documentos;Barranquilla;22
2021-04-19;Mensajeria;Barranquilla;944
2021-04-19;Mercancia;Barranquilla;10758
2021-04-19;Mercancia Aerea;Barranquilla;7
2021-04-19;Paqueteo 3-5 Kl.;Barranquilla;2240
2021-04-19;Paquetes 1-2 Kl. (ME);Barranquilla;9510
2021-04-19;Radicación de Documentos;Barranquilla;432
2021-04-19;Firma de Documentos;Bogota;99
2021-04-19;Mensajeria;Bogota;7043
2021-04-19;Mercancia;Bogota;107660
2021-04-19;Mercancia Aerea;Bogota;220
2021-04-19;Paqueteo 3-5 Kl.;Bogota;25113
2021-04-19;Paquetes 1-2 Kl. (ME);Bogota;88243
2021-04-19;Radicación de Documentos;Bogota;1429
2021-04-19;Firma de Documentos;Bosconia;1
2021-04-19;Mensajeria;Bosconia;120
2021-04-19;Mercancia;Bosconia;431
2021-04-19;Paqueteo 3-5 Kl.;Bosconia;123
2021-04-19;Paquetes 1-2 Kl. (ME);Bosconia;480
2021-04-19;Radicación de Documentos;Bosconia;63
2021-04-19;Firma de Documentos;Bucaramanga;52
2021-04-19;Mensajeria;Bucaramanga;472
2021-04-19;Mercancia;Bucaramanga;4793
2021-04-19;Mercancia Aerea;Bucaramanga;2
2021-04-19;Paqueteo 3-5 Kl.;Bucaramanga;1102
2021-04-19;Paquetes 1-2 Kl. (ME);Bucaramanga;4820
2021-04-19;Radicación de Documentos;Bucaramanga;528
2021-04-19;Mensajeria;Cienaga;104
2021-04-19;Mercancia;Cienaga;651
2021-04-19;Paqueteo 3-5 Kl.;Cienaga;220
2021-04-19;Paquetes 1-2 Kl. (ME);Cienaga;742
2021-04-19;Radicación de Documentos;Cienaga;86
2021-04-19;Mensajeria;Cucuta;108
2021-04-19;Mercancia;Cucuta;1588
2021-04-19;Mercancia Aerea;Cucuta;1
2021-04-19;Paqueteo 3-5 Kl.;Cucuta;5243
2021-04-19;Paquetes 1-2 Kl. (ME);Cucuta;3097
2021-04-19;Radicación de Documentos;Cucuta;216
2021-04-19;Mensajeria;Ibague;103
2021-04-19;Mercancia;Ibague;1033
2021-04-19;Mercancia Aerea;Ibague;1
2021-04-19;Paqueteo 3-5 Kl.;Ibague;345
2021-04-19;Paquetes 1-2 Kl. (ME);Ibague;868
2021-04-19;Radicación de Documentos;Ibague;150
2021-04-19;Mensajeria;Manizales;157
2021-04-19;Mercancia;Manizales;3630
2021-04-19;Paqueteo 3-5 Kl.;Manizales;219
2021-04-19;Paquetes 1-2 Kl. (ME);Manizales;870
2021-04-19;Radicación de Documentos;Manizales;136
2021-04-19;Firma de Documentos;Medellin;93
2021-04-19;Mensajeria;Medellin;2823
2021-04-19;Mercancia;Medellin;60255
2021-04-19;Mercancia Aerea;Medellin;30
2021-04-19;Paqueteo 3-5 Kl.;Medellin;14010
2021-04-19;Paquetes 1-2 Kl. (ME);Medellin;79065
2021-04-19;Radicación de Documentos;Medellin;1138
2021-04-19;Mensajeria;Neiva;138
2021-04-19;Mercancia;Neiva;829
2021-04-19;Paqueteo 3-5 Kl.;Neiva;252
2021-04-19;Paquetes 1-2 Kl. (ME);Neiva;604
2021-04-19;Radicación de Documentos;Neiva;137
2021-04-19;Mensajeria;Pasto;127
2021-04-19;Mercancia;Pasto;593
2021-04-19;Paqueteo 3-5 Kl.;Pasto;176
2021-04-19;Paquetes 1-2 Kl. (ME);Pasto;885
2021-04-19;Radicación de Documentos;Pasto;192
2021-04-19;Firma de Documentos;Pereira;3
2021-04-19;Mensajeria;Pereira;635
2021-04-19;Mercancia;Pereira;6877
2021-04-19;Paqueteo 3-5 Kl.;Pereira;805
2021-04-19;Paquetes 1-2 Kl. (ME);Pereira;3383
2021-04-19;Radicación de Documentos;Pereira;383
2021-04-19;Paquetes 1-2 Kl. (ME);Sin Terminal;2
2021-04-19;Firma de Documentos;Sincelejo;12
2021-04-19;Mensajeria;Sincelejo;449
2021-04-19;Mercancia;Sincelejo;1231
2021-04-19;Mercancia Aerea;Sincelejo;1
2021-04-19;Paqueteo 3-5 Kl.;Sincelejo;442
2021-04-19;Paquetes 1-2 Kl. (ME);Sincelejo;2329
2021-04-19;Radicación de Documentos;Sincelejo;213
2021-04-19;Firma de Documentos;Turbaco;8
2021-04-19;Mensajeria;Turbaco;331
2021-04-19;Mercancia;Turbaco;15935
2021-04-19;Mercancia Aerea;Turbaco;1
2021-04-19;Paqueteo 3-5 Kl.;Turbaco;572
2021-04-19;Paquetes 1-2 Kl. (ME);Turbaco;2196
2021-04-19;Radicación de Documentos;Turbaco;169
2021-04-19;Firma de Documentos;Yumbo;37
2021-04-19;Mensajeria;Yumbo;1432
2021-04-19;Mercancia;Yumbo;26654
2021-04-19;Mercancia Aerea;Yumbo;25
2021-04-19;Paqueteo 3-5 Kl.;Yumbo;5715
2021-04-19;Paquetes 1-2 Kl. (ME);Yumbo;26107
2021-04-19;Radicación de Documentos;Yumbo;757
2021-04-12;Firma de Documentos;Barranquilla;14
2021-04-12;Mensajeria;Barranquilla;670
2021-04-12;Mercancia;Barranquilla;10219
2021-04-12;Mercancia Aerea;Barranquilla;5
2021-04-12;Paqueteo 3-5 Kl.;Barranquilla;2379
2021-04-12;Paquetes 1-2 Kl. (ME);Barranquilla;9012
2021-04-12;Radicación de Documentos;Barranquilla;517
2021-04-12;Firma de Documentos;Bogota;101
2021-04-12;Mensajeria;Bogota;6730
2021-04-12;Mercancia;Bogota;106871
2021-04-12;Mercancia Aerea;Bogota;292
2021-04-12;Paqueteo 3-5 Kl.;Bogota;21959
2021-04-12;Paquetes 1-2 Kl. (ME);Bogota;67578
2021-04-12;Radicación de Documentos;Bogota;1553
2021-04-12;Firma de Documentos;Bosconia;1
2021-04-12;Mensajeria;Bosconia;83
2021-04-12;Mercancia;Bosconia;598
